country,ISO3,Region,Product,PerPersonPerDay_g,Proportion,game_protein_kg_extra,kg_extra,Pasture_m2_kg_protein,sd_Pasture_m2_kg_protein,Crop_m2_kg_protein,sd_Crop_m2_kg_protein,extra_pasture_km,extra_pasture_km_sd,extra_crop_km,extra_crop_km_sd,extra_total_km
Bolivia,BOL,South America,Bovine Meat (beef herd),6.2131,0.2887087213755637,16250000,4691516.72235291,1146.125,894.873274961735,139.172413793103,330.215359269579,5377.064603406729,4198.312933869694,652.9297066005615,1549.2108799910038,6029.99431000729
Bolivia,BOL,South America,Pig Meat,3.1743859000000003,0.14750654171695582,16250000,2396981.3029005323,0,0,58.125,35.7235479061081,0,0,139.32453823109344,85.62867640421258,139.32453823109344
Bolivia,BOL,South America,Poultry Meat,11.403,0.5298716501980578,16250000,8610414.31571844,0,0,41.9047619047619,17.7081402550499,0,0,360.8173618015346,152.47442435683166,360.8173618015346
Brazil,BRA,South America,Bovine Meat (beef herd),12.318476,0.4168287802227848,16250000,6773467.678620253,1146.125,894.873274961735,139.172413793103,330.215359269579,7763.240643158637,6061.395204414366,942.6798465831467,2236.703062996468,8705.920489741784
Brazil,BRA,South America,Pig Meat,4.2776582,0.14474607489725136,16250000,2352123.7170803347,0,0,58.125,35.7235479061081,0,0,136.71719105529445,84.02620428821238,136.71719105529445
Brazil,BRA,South America,Poultry Meat,12.7107,0.4301007346020523,16250000,6989136.937283349,0,0,41.9047619047619,17.7081402550499,0,0,292.8781192766355,123.76461714716345,292.8781192766355
Switzerland,CHE,Western Europe,Bovine Meat (beef herd),6.259212328463226,0.3054001143942119,664560.0000000001,202956.7000218175,260.55,56.5226782618688,64.25,14.686177975546,52.88036819068455,11.471656256423811,13.039967976401774,2.980658217849913,65.92033616708632
Switzerland,CHE,Western Europe,Lamb & Mutton,0.5612756375439052,0.02738581708326208,664560.0000000001,18199.51860085265,770.833333333333,876.095980282222,63.3333333333333,49.1667231638093,14.028795588157246,15.944525089278535,1.1526361780540006,0.8948106927627203,15.181431766211247
Switzerland,CHE,Western Europe,Pig Meat,8.381025989763291,0.40892785892166744,664560.0000000001,271757.09792498336,85.0378787878788,338.579542971511,76.8990384615385,28.7855653763907,23.109647153090442,92.01139401470502,20.897859525529377,7.822681708817818,44.00750667861982
Switzerland,CHE,Western Europe,Poultry Meat,5.293607144229579,0.2582862096008585,664560.0000000001,171646.68345234657,0,0,57.7142857142857,23.1093231473042,0,0,9.906465730678285,3.9666386750633094,9.906465730678285
Colombia,COL,South America,Bovine Meat (beef herd),5.415277112697569,0.35657244369390734,16250000,5794302.210025994,1146.125,894.873274961735,139.172413793103,330.215359269579,6640.994620466043,5185.16619480398,806.4070248160289,1913.367586000249,7447.4016452820715
Colombia,COL,South America,Pig Meat,2.190075565148094,0.14420695005766063,16250000,2343362.938436985,0,0,58.125,35.7235479061081,0,0,136.20797079664976,83.71323819265189,136.20797079664976
Colombia,COL,South America,Poultry Meat,7.48732409018462,0.49300772462878983,16250000,8011375.525217835,0,0,41.9047619047619,17.7081402550499,0,0,335.7147839138902,141.8665614364315,335.7147839138902
Czechia,CZE,Eastern Europe,Poultry Meat,7.669126561820223,0.33187491788493373,87490.00000000001,29035.736565752857,0,NA,70.8571428571428,NA,0,NA,2.057389333801915,NA,2.057389333801915
Germany,DEU,Western Europe,Bovine Meat (beef herd),3.71400355393706,0.15744242843273937,10794810,1699561.1008700193,260.55,56.5226782618688,64.25,14.686177975546,442.8206448316835,96.06374529086365,109.19680073089874,24.96005680769199,552.0174455625822
Germany,DEU,Western Europe,Lamb & Mutton,0.328855002353324,0.013940678682947478,10794810,150486.97765346826,770.833333333333,876.095980282222,63.3333333333333,49.1667231638093,116.00037860788174,131.8410362070241,9.530841918052984,7.398951570046431,125.53122052593473
Germany,DEU,Western Europe,Pig Meat,13.587133524153558,0.5759798735827684,10794810,6217593.299150004,85.0378787878788,338.579542971511,76.8990384615385,28.7855653763907,528.7309453254454,2105.1498976089374,478.1269462495402,178.97693839649116,1006.8578915749857
Germany,DEU,Western Europe,Poultry Meat,5.959605659556058,0.2526370193015448,10794810,2727168.622326509,0,0,57.7142857142857,23.1093231473042,0,0,157.39658905998706,63.023020970531704,157.39658905998706
Denmark,DNK,Northern Europe,Bovine Meat (beef herd),8.264512914297525,0.3802908075187406,546000,207638.7809052324,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,79.65778685637105,50.27065442819678,12.722594393647881,11.909614904930484,92.38038125001893
Denmark,DNK,Northern Europe,Lamb & Mutton,0.3622940118428934,0.016670925891420066,546000,9102.325536715356,577.333333333333,609.967758710792,30.5,17.3925271309261,5.255075943196996,5.5521251066862725,0.2776209288698183,0.15831244385184334,5.532696872066815
Denmark,DNK,Northern Europe,Pig Meat,4.588278206042733,0.21112920291745257,546000,115276.54479292911,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,1.1139704568932094,2.186480985962958,11.625901534514188,4.710478851635896,12.739871991407398
Denmark,DNK,Northern Europe,Poultry Meat,8.51700186781685,0.3919090636723868,546000,213982.3487651232,0,0,76,28.2842712474619,0,0,16.262658506149364,6.052334794641737,16.262658506149364
Ecuador,ECU,South America,Bovine Meat (beef herd),5.632134140728738,0.32038579883999424,16250000,5206269.231149906,1146.125,894.873274961735,139.172413793103,330.215359269579,5967.0353225516865,4658.951197211631,724.569055755895,1719.190064618321,6691.604378307581
Ecuador,ECU,South America,Pig Meat,4.790242367144767,0.2724945090239424,16250000,4428035.771639064,0,0,58.125,35.7235479061081,0,0,257.3795792265206,158.18514801810846,257.3795792265206
Ecuador,ECU,South America,Poultry Meat,6.977464612586005,0.3969153642160787,16250000,6449874.668511279,0,0,41.9047619047619,17.7081402550499,0,0,270.2804622995202,114.21528525749122,270.2804622995202
Spain,ESP,Southern Europe,Pig Meat,12.54890259034168,0.48472485830432693,565240,273985.87890793773,0,0,96.5625,40.2166981799849,0,0,26.456761432047735,11.018807397618424,26.456761432047735
Finland,FIN,Northern Europe,Bovine Meat (beef herd),5.566184792118011,0.27053177832257824,59670,16142.631212508244,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,6.192900337889532,3.908232516623178,0.9891030397482329,0.9258989118272152,7.182003377637765
Finland,FIN,Northern Europe,Lamb & Mutton,0.21832977999902944,0.010611423416548051,59670,633.1836352654223,577.333333333333,609.967758710792,30.5,17.3925271309261,0.3655580187599036,0.38622160285520124,0.019312100875595376,0.011012663555212273,0.38487011963549894
Finland,FIN,Northern Europe,Pig Meat,8.713768974603775,0.4235129634808016,59670,25271.01853089943,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,0.2442055156110955,0.47932215189987554,2.5486396529742392,1.0326350305079777,2.7928451685853344
Finland,FIN,Northern Europe,Poultry Meat,6.076692253279182,0.29534383478007215,59670,17623.166621326905,0,0,76,28.2842712474619,0,0,1.3393606632208448,0.49845842495682685,1.3393606632208448
France,FRA,Western Europe,Bovine Meat (beef herd),7.343482661377121,0.2883303445239533,642720,185315.67903243526,260.55,56.5226782618688,64.25,14.686177975546,48.28400017190101,10.474538502830084,11.906532377833965,2.7215790439295025,60.19053254973498
France,FRA,Western Europe,Lamb & Mutton,1.2644800123820135,0.049647827117683646,642720,31909.651445077634,770.833333333333,876.095980282222,63.3333333333333,49.1667231638093,24.597022988914,27.955917363239312,2.0209445915215825,1.5688929988537794,26.617967580435582
France,FRA,Western Europe,Pig Meat,9.012857147069246,0.3538757189456373,642720,227443.00208074,85.0378787878788,338.579542971511,76.8990384615385,28.7855653763907,19.341270442093233,77.00754769656537,17.490148164814606,6.547075405797707,36.831418606907846
France,FRA,Western Europe,Poultry Meat,7.848170179171619,0.30814610941272585,642720,198051.66744174715,0,0,57.7142857142857,23.1093231473042,0,0,11.43041052092369,4.576839982773762,11.43041052092369
United Kingdom,GBR,Northern Europe,Bovine Meat (beef herd),5.2974731290040245,0.21797741367291565,650780,141855.34127006005,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,54.42086728724127,34.34407006577358,8.691863637820047,8.136449652461499,63.112730925061314
United Kingdom,GBR,Northern Europe,Lamb & Mutton,1.786251336214412,0.07349965482713285,650780,47832.10536840151,577.333333333333,609.967758710792,30.5,17.3925271309261,27.615068832690458,29.176042105982315,1.458879213736246,0.8319211903492394,29.073948046426707
United Kingdom,GBR,Northern Europe,Pig Meat,6.7827561515575825,0.2790929953746741,650780,181628.1395299304,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,1.7551565406498084,3.4449893888767833,18.317610662819735,7.421765734343813,20.072767203469546
United Kingdom,GBR,Northern Europe,Poultry Meat,10.43637278322398,0.4294299361252774,650780,279464.413831608,0,0,76,28.2842712474619,0,0,21.23929545120221,7.904447284826143,21.23929545120221
Greece,GRC,Southern Europe,Pig Meat,8.266284894197263,0.3567935754075431,40950,14610.696912938889,0,0,96.5625,40.2166981799849,0,0,1.4108454206556615,0.5875939879469004,1.4108454206556615
Guyana,GUY,South America,Bovine Meat (beef herd),0.78762,0.06039650880849517,16250000,981443.2681380465,1146.125,894.873274961735,139.172413793103,330.215359269579,1124.8566656947187,878.2673515478419,136.58982862776355,324.0876413909147,1261.446494322482
Guyana,GUY,South America,Pig Meat,0.75129,0.05761064104864572,16250000,936172.9170404929,0,0,58.125,35.7235479061081,0,0,54.41505080297865,33.44341805029701,54.41505080297865
Guyana,GUY,South America,Poultry Meat,11.0714,0.8489803555297903,16250000,13795930.777359093,0,0,41.9047619047619,17.7081402550499,0,0,578.1151944798095,244.3002771544344,578.1151944798095
Indonesia,IDN,South-Eastern Asia,Bovine Meat (beef herd),0.663772995854981,0.17428776823073702,1950.0000000000002,339.86114804993724,0,0,460.625,100.939780491708,0,0,0.15654854132050236,0.03430550968182054,0.15654854132050236
Indonesia,IDN,South-Eastern Asia,Pig Meat,0.7198638047119605,0.18901560734890996,1950.0000000000002,368.5804343303745,0,NA,141.875,NA,0,NA,0.05229234912062188,NA,0.05229234912062188
Indonesia,IDN,South-Eastern Asia,Poultry Meat,2.2531596684959068,0.5916151644340987,1950.0000000000002,1153.6495706464925,0,0,59.8095238095238,23.9614202388745,0,0,0.0689992314634283,0.02764308217065774,0.0689992314634283
Ireland,IRL,Northern Europe,Bovine Meat (beef herd),6.2575137952593956,0.2802408070585773,37440,10492.215816273134,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,4.02519552224297,2.5402314210593393,0.6428866781970995,0.6018059310811769,4.66808220044007
Ireland,IRL,Northern Europe,Lamb & Mutton,1.0362807001242258,0.046409508511519336,37440,1737.5719986712838,577.333333333333,609.967758710792,30.5,17.3925271309261,1.003158233899554,1.0598628976281543,0.052995945959474156,0.030220768128827798,1.0561541798590282
Ireland,IRL,Northern Europe,Pig Meat,7.993047733765318,0.35796615414017957,37440,13402.252811008324,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,0.12951215456791698,0.2542041053796033,1.3516476556556727,0.5476485137885987,1.4811598102235897
Ireland,IRL,Northern Europe,Poultry Meat,7.042217770851061,0.3153835302897239,37440,11807.959374047263,0,0,76,28.2842712474619,0,0,0.897404912427592,0.3339795258145632,0.897404912427592
Italy,ITA,Southern Europe,Pig Meat,12.190422088163073,0.49024254415420576,527280,258495.08868162963,0,0,96.5625,40.2166981799849,0,0,24.960932000819863,10.395818962517529,24.960932000819863
Lithuania,LTU,Northern Europe,Bovine Meat (beef herd),1.009971360733922,0.05043177921421156,14820,747.3989679546154,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,0.28672942225167997,0.1809499895647412,0.045795173127401,0.042868841022258394,0.33252459537908097
Lithuania,LTU,Northern Europe,Lamb & Mutton,0.078028225544008,0.0038962513157329228,14820,57.74244449916191,577.333333333333,609.967758710792,30.5,17.3925271309261,0.033336637957516124,0.035221029453636095,0.0017611445572244383,0.0010042870325576681,0.03509778251474057
Lithuania,LTU,Northern Europe,Pig Meat,11.238893058890568,0.5612014314408141,14820,8317.005213952865,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,0.08037106000021761,0.15775085723750945,0.8387888781117259,0.3398529791090123,0.9191599381119435
Lithuania,LTU,Northern Europe,Poultry Meat,7.699594154831501,0.38447053802924147,14820,5697.853373593359,0,0,76,28.2842712474619,0,0,0.4330368563930953,0.16115963034698041,0.4330368563930953
Luxembourg,LUX,Western Europe,Bovine Meat (beef herd),8.097460048028267,0.2961810776841085,63960,18943.74172867558,260.55,56.5226782618688,64.25,14.686177975546,4.935791907406423,1.070751018805868,1.217135406067406,0.278211162550107,6.152927313473829
Luxembourg,LUX,Western Europe,Lamb & Mutton,0.7133521280005178,0.026092305585489434,63960,1668.8638652479042,770.833333333333,876.095980282222,63.3333333333333,49.1667231638093,1.2864158961285923,1.4620849239819407,0.10569471146570054,0.08205256766072845,1.3921106075942928
Luxembourg,LUX,Western Europe,Pig Meat,10.68509716380925,0.3908291704269718,63960,24997.433740509117,85.0378787878788,338.579542971511,76.8990384615385,28.7855653763907,2.125728740433446,8.463619691322206,1.9222786186511707,0.7195652631794199,4.048007359084617
Luxembourg,LUX,Western Europe,Poultry Meat,7.843649660161963,0.2868974463034303,63960,18349.9606655674,0,0,57.7142857142857,23.1093231473042,0,0,1.0590548726984612,0.4240551707609183,1.0590548726984612
Malta,MLT,Southern Europe,Pig Meat,10.795463495992427,0.43167315232199505,910,392.8225686130155,0,0,96.5625,40.2166981799849,0,0,0.03793192928169431,0.015798026680196055,0.03793192928169431
Netherlands,NLD,Western Europe,Bovine Meat (beef herd),5.7878979931068155,0.24240645438356223,184990,44842.769996415176,260.55,56.5226782618688,64.25,14.686177975546,11.683783722565975,2.534633460878358,2.8811479722696753,0.6585689010838276,14.56493169483565
Netherlands,NLD,Western Europe,Lamb & Mutton,0.5073988034603387,0.021250675988375656,184990,3931.1625510896124,770.833333333333,876.095980282222,63.3333333333333,49.1667231638093,3.030271133131575,3.4440757088456144,0.24897362823567534,0.19328238086135732,3.2792447613672504
Netherlands,NLD,Western Europe,Pig Meat,11.829731761427652,0.49544814646206703,184990,91652.95261401778,85.0378787878788,338.579542971511,76.8990384615385,28.7855653763907,7.793972674942043,31.03181480804369,7.048023928178918,2.638282059410048,14.841996603120961
Netherlands,NLD,Western Europe,Poultry Meat,5.7518026420051935,0.24089472316599503,184990,44563.11483847742,0,0,57.7142857142857,23.1093231473042,0,0,2.571928342106411,1.0298234212528015,2.571928342106411
Norway,NOR,Northern Europe,Bovine Meat (beef herd),5.25322164673829,0.28319067910918805,1036230,293450.67741331394,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,112.57835078947146,71.04625413254492,17.98052332514306,16.831559819158436,130.55887411461453
Norway,NOR,Northern Europe,Lamb & Mutton,1.8766899374752821,0.10116860349895715,1036230,104833.94200372437,577.333333333333,609.967758710792,30.5,17.3925271309261,60.5241291834835,63.945324640828915,3.197435231113593,1.8233271805417095,63.7215644145971
Norway,NOR,Northern Europe,Pig Meat,5.79884538382673,0.3126041642112505,1036230,323929.8130806241,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,3.130283289865647,6.144063203486679,32.669057853301666,13.23655680929329,35.79934114316732
Norway,NOR,Northern Europe,Poultry Meat,5.621365031959697,0.30303655318060424,1036230,314015.5675023375,0,0,76,28.2842712474619,0,0,23.865183130177652,8.881701487161797,23.865183130177652
New Zealand,NZL,Australia and New Zealand,Bovine Meat (beef herd),13.0594034610802,0.3540885940056028,1790100.0000000002,633853.9921294296,1490.60714285714,1067.63999583862,83.7666666666667,77.9110909642401,944.8272881966411,676.727873519357,53.095836074041905,49.38425603884272,997.923124270683
New Zealand,NZL,Australia and New Zealand,Lamb & Mutton,7.524898964793705,0.20402776454672975,1790100.0000000002,365230.10131510097,694.447368421052,705.080351897271,66.6521739130435,80.487073324429,253.6330827264261,257.51656835872734,24.343380231132606,29.39630194483717,277.9764629575587
New Zealand,NZL,Australia and New Zealand,Pig Meat,4.740990380074251,0.1285457351001946,1790100.0000000002,230109.72040285837,0,0,293.75,61.8718433538229,0,0,67.59473036833964,14.237312574957636,67.59473036833964
New Zealand,NZL,Australia and New Zealand,Poultry Meat,11.556447194051843,0.31333790634747283,1790100.0000000002,560906.1861526112,0,0,129.428571428571,2.82842712474619,0,0,72.59728637918056,1.5864822713519813,72.59728637918056
Peru,PER,South America,Bovine Meat (beef herd),1.3279634892566357,0.19783798689079263,1001000,198035.82487768342,1146.125,894.873274961735,139.172413793103,330.215359269579,226.9738097879349,177.2169671680412,27.56112376573544,65.39447106023165,254.53493355367036
Peru,PER,South America,Pig Meat,1.4218253853951208,0.21182138984427692,1001000,212033.2112341212,0,0,58.125,35.7235479061081,0,0,12.324430402983294,7.574578579208068,12.324430402983294
Peru,PER,South America,Poultry Meat,3.6057015135477957,0.5371719437623201,1001000,537709.1157060824,0,0,41.9047619047619,17.7081402550499,0,0,22.53257246768345,9.521828437342164,22.53257246768345
Poland,POL,Eastern Europe,Poultry Meat,7.017828104098906,0.34773330868215935,506740,176210.37684159743,0,NA,70.8571428571428,NA,0,NA,12.485763844776038,NA,12.485763844776038
Portugal,PRT,Southern Europe,Pig Meat,10.00469317563616,0.4030399715814532,618540.0000000001,249296.34402199212,0,0,96.5625,40.2166981799849,0,0,24.072678219623615,10.02587582490614,24.072678219623615
Romania,ROU,Eastern Europe,Poultry Meat,4.893997438853685,0.3306521380302522,531830,175850.726568629,0,NA,70.8571428571428,NA,0,NA,12.460280054005702,NA,12.460280054005702
Russia,RUS,Eastern Europe,Poultry Meat,8.11898519524269,0.41382037152068074,390,161.3899448930655,0,NA,70.8571428571428,NA,0,NA,0.011435630380994346,NA,0.011435630380994346
Suriname,SUR,South America,Bovine Meat (beef herd),3.6149,0.20561400343473046,16250000,3341227.55581437,1146.125,894.873274961735,139.172413793103,330.215359269579,3829.464432407745,2989.9752452639987,465.00670397471566,1103.3246577446594,4294.471136382461
Suriname,SUR,South America,Pig Meat,2.8046,0.15952447758805088,16250000,2592272.7608058266,0,0,58.125,35.7235479061081,0,0,150.67585422183868,92.60518015634605,150.67585422183868
Suriname,SUR,South America,Poultry Meat,11.1246,0.6327626054966949,16250000,10282392.339321293,0,0,41.9047619047619,17.7081402550499,0,0,430.8812027906065,182.0820457021521,430.8812027906065
Slovakia,SVK,Eastern Europe,Poultry Meat,5.838979157663864,0.3446784129874785,88140,30379.95532071635,0,NA,70.8571428571428,NA,0,NA,2.152636834153614,NA,2.152636834153614
Slovenia,SVN,Southern Europe,Pig Meat,9.015730912059926,0.4025568531214771,8320,3349.2730179706896,0,0,96.5625,40.2166981799849,0,0,0.3234141757977947,0.13469670208609436,0.3234141757977947
Sweden,SWE,Northern Europe,Bovine Meat (beef herd),6.652343889356303,0.3090282633442366,2476890,765429.0151947063,383.636363636364,242.106287703262,61.2727272727273,57.3573725149451,293.6464040110604,185.31517736915407,46.899923294657476,43.90299715827034,340.54632730571785
Sweden,SWE,Northern Europe,Lamb & Mutton,0.49506119351846095,0.022997593543970938,2476890,56962.50947312618,577.333333333333,609.967758710792,30.5,17.3925271309261,32.886355469151496,34.74529423386504,1.7373565389303482,0.9907219914569821,34.623712008081846
Sweden,SWE,Northern Europe,Pig Meat,9.263228689596787,0.4303144158687797,2476890,1065841.473521222,9.66346153846154,18.9672668441835,100.852272727273,40.8624222741696,10.2997180854695,20.216099641874756,107.4925349716008,43.55286436834733,117.7922530570703
Sweden,SWE,Northern Europe,Poultry Meat,5.11601824752845,0.23765972724301276,2476890,588657.0018109459,0,0,76,28.2842712474619,0,0,44.737932137631894,16.649734310938463,44.737932137631894
Uruguay,URY,South America,Bovine Meat (beef herd),8.433676035547245,0.3690433827986354,24440,9019.42027559865,1146.125,894.873274961735,139.172413793103,330.215359269579,10.3373830633705,8.071238160281238,1.2552544907695184,2.978351106710133,11.59263755414002
Uruguay,URY,South America,Pig Meat,4.584462460366477,0.20060831451859507,24440,4902.867206834463,0,0,58.125,35.7235479061081,0,0,0.2849791563972532,0.17514781154063738,0.2849791563972532
Uruguay,URY,South America,Poultry Meat,7.423749325330294,0.32485070004129063,24440,7939.351109009143,0,0,41.9047619047619,17.7081402550499,0,0,0.3326966179013355,0.14059114297241987,0.3326966179013355
United States,USA,Northern America,Bovine Meat (beef herd),10.014649,0.2983788818527633,33027930,9854836.823311336,849.705882352941,495.44320621867,208.352941176471,226.249155019547,8373.712818396014,4882.511952503181,2053.2842369511072,2229.648504129707,10426.99705534712
United States,USA,Northern America,Pig Meat,6.7742825,0.20183461624114254,33027930,6666179.5767893195,0,0,117.916666666667,60.4486266041945,0,0,786.0536750964094,402.96140011384495,786.0536750964094
United States,USA,Northern America,Poultry Meat,16.6289,0.49544548075937717,33027930,16363538.657337056,0,0,58.6666666666667,6.29436633975555,0,0,959.9942678971079,102.99810692403109,959.9942678971079
Venezuela,VEN,South America,Bovine Meat (beef herd),6.330549786634201,0.22663778131881904,16250000,3682863.9464308093,1146.125,894.873274961735,139.172413793103,330.215359269579,4221.022440603011,3295.6965209810382,512.5530650963689,1216.138241211629,4733.57550569938
Venezuela,VEN,South America,Pig Meat,7.336664308276011,0.26265733264103985,16250000,4268181.6554168975,0,0,58.125,35.7235479061081,0,0,248.08805872110716,152.47459183925733,248.08805872110716
Venezuela,VEN,South America,Poultry Meat,14.134013624933308,0.506006839381949,16250000,8222611.139956672,0,0,41.9047619047619,17.7081402550499,0,0,344.5665620553271,145.6071513290885,344.5665620553271
