Country name,MedianAnnual cropsMammals,lower 95%Annual cropsMammals,upper 95%Annual cropsMammals,MedianPermanent cropsMammals,lower 95%Permanent cropsMammals,upper 95%Permanent cropsMammals,MedianPastureMammals,lower 95%PastureMammals,upper 95%PastureMammals,MedianUrbanMammals,lower 95%UrbanMammals,upper 95%UrbanMammals,MedianExtensive forestryMammals,lower 95%Extensive forestryMammals,upper 95%Extensive forestryMammals,MedianIntensive forestryMammals,lower 95%Intensive forestryMammals,upper 95%Intensive forestryMammals,MedianAnnual cropsBirds,lower 95%Annual cropsBirds,upper 95%Annual cropsBirds,MedianPermanent cropsBirds,lower 95%Permanent cropsBirds,upper 95%Permanent cropsBirds,MedianPastureBirds,lower 95%PastureBirds,upper 95%PastureBirds,MedianUrbanBirds,lower 95%UrbanBirds,upper 95%UrbanBirds,MedianExtensive forestryBirds,lower 95%Extensive forestryBirds,upper 95%Extensive forestryBirds,MedianIntensive forestryBirds,lower 95%Intensive forestryBirds,upper 95%Intensive forestryBirds,MedianAnnual cropsAmphibians,lower 95%Annual cropsAmphibians,upper 95%Annual cropsAmphibians,MedianPermanent cropsAmphibians,lower 95%Permanent cropsAmphibians,upper 95%Permanent cropsAmphibians,MedianPastureAmphibians,lower 95%PastureAmphibians,upper 95%PastureAmphibians,MedianUrbanAmphibians,lower 95%UrbanAmphibians,upper 95%UrbanAmphibians,MedianExtensive forestryAmphibians,lower 95%Extensive forestryAmphibians,upper 95%Extensive forestryAmphibians,MedianIntensive forestryAmphibians,lower 95%Intensive forestryAmphibians,upper 95%Intensive forestryAmphibians,MedianAnnual cropsReptiles,lower 95%Annual cropsReptiles,upper 95%Annual cropsReptiles,MedianPermanent cropsReptiles,lower 95%Permanent cropsReptiles,upper 95%Permanent cropsReptiles,MedianPastureReptiles,lower 95%PastureReptiles,upper 95%PastureReptiles,MedianUrbanReptiles,lower 95%UrbanReptiles,upper 95%UrbanReptiles,MedianExtensive forestryReptiles,lower 95%Extensive forestryReptiles,upper 95%Extensive forestryReptiles,MedianIntensive forestryReptiles,lower 95%Intensive forestryReptiles,upper 95%Intensive forestryReptiles
Papua New Guinea,7.72201E-09,-4.41536E-08,5.76201E-08,3.23101E-09,-3.03092E-08,4.14434E-08,4.38314E-09,-2.9248E-08,4.04276E-08,9.71115E-09,-4.88315E-08,6.7876E-08,4.24732E-09,-8.68512E-09,1.63252E-08,3.43269E-09,-2.82553E-08,4.01457E-08,1.31506E-08,-2.81982E-08,6.41182E-08,1.38101E-08,-3.32677E-08,6.709E-08,6.20879E-09,-4.56262E-08,4.91214E-08,1.77307E-08,-3.55208E-08,9.00322E-08,2.33425E-09,-4.74315E-09,1.01383E-08,1.00995E-08,-2.68509E-08,5.78447E-08,1.62477E-08,-1.15379E-07,1.4792E-07,1.66463E-08,-1.08462E-07,1.20465E-07,1.02834E-08,-8.0926E-08,9.72797E-08,2.00593E-08,-1.37761E-07,1.42855E-07,5.98359E-09,-2.4746E-08,3.331E-08,1.16708E-08,-9.36852E-08,1.11235E-07,2.08363E-09,-1.66727E-08,2.11585E-08,2.21836E-09,-1.54955E-08,1.75477E-08,1.0945E-09,-8.27637E-09,1.11058E-08,2.41998E-09,-1.53961E-08,1.94755E-08,8.39485E-10,-2.0797E-09,4.2493E-09,1.0504E-09,-9.21184E-09,1.26325E-08
Palau,1.73617E-08,-5.25876E-08,1.06462E-07,5.19296E-09,-4.46813E-08,1.15606E-07,1.01607E-08,-1.30376E-09,9.41745E-08,0,0,0,5.47633E-09,-2.25906E-08,7.70771E-08,7.6802E-09,-2.39316E-08,9.28606E-08,8.50192E-08,-2.35663E-07,6.41545E-07,9.76017E-08,-2.87883E-07,6.06009E-07,4.85826E-08,-1.38664E-08,4.63614E-07,0,0,0,9.89599E-09,-6.74913E-08,1.78628E-07,6.58462E-08,-2.48208E-07,5.39287E-07,5.23107E-09,-1.45117E-08,3.93373E-08,5.3996E-09,-9.54235E-09,3.6113E-08,3.3364E-09,-4.89458E-10,3.44142E-08,0,0,0,7.29966E-10,-6.22807E-09,2.0459E-08,3.41657E-09,-9.64143E-09,3.45964E-08,1.95528E-08,-5.20363E-08,1.63696E-07,1.85475E-08,-7.55406E-08,1.53177E-07,1.0365E-08,-6.43549E-09,7.47859E-08,0,0,0,3.9588E-09,-3.10599E-08,6.31692E-08,1.02339E-08,-4.23098E-08,1.03811E-07
Guinea-Bissau,5.51567E-10,-9.14054E-10,3.70271E-09,2.25202E-10,-1.51755E-09,3.66708E-09,3.9574E-10,-1.61815E-09,2.80543E-09,8.17864E-10,-2.00732E-09,5.42735E-09,2.29828E-10,-1.18289E-09,2.30193E-09,1.39819E-10,-1.18296E-09,2.8553E-09,4.63727E-10,-9.6126E-10,3.04299E-09,5.8727E-10,-1.73702E-09,4.66965E-09,3.20528E-10,-2.40745E-09,2.7199E-09,9.15946E-10,-2.35799E-09,6.98979E-09,1.07122E-10,-4.37143E-10,1.6576E-09,3.73342E-10,-1.23781E-09,3.68454E-09,4.60986E-10,-5.53548E-10,2.79241E-09,4.39049E-10,-7.80974E-10,2.70831E-09,2.8187E-10,-9.45296E-10,1.98181E-09,6.00891E-10,-9.95915E-10,3.98764E-09,9.4302E-11,-5.23669E-10,1.48532E-09,3.09716E-10,-7.3633E-10,3.28054E-09,1.31854E-09,-1.39212E-09,6.27943E-09,1.32251E-09,-1.05474E-09,6.80085E-09,6.65592E-10,-1.08794E-09,4.06982E-09,1.8095E-09,-4.60878E-10,1.06296E-08,2.75793E-10,-1.48521E-09,3.44633E-09,6.84525E-10,-1.11802E-09,5.26752E-09
Qatar,5.63067E-11,-4.09921E-10,4.53077E-10,1.59167E-11,-2.79226E-10,4.61871E-10,6.08898E-11,-1.07703E-11,9.61161E-11,9.18592E-11,-4.74511E-10,7.23841E-10,1.23307E-11,-1.82658E-10,2.40355E-10,1.13934E-11,-1.49373E-10,3.63016E-10,5.94282E-11,-8.18067E-10,9.1733E-10,1.01706E-10,-9.18916E-10,1.19957E-09,8.69507E-11,-9.52051E-11,2.41952E-10,1.65159E-10,-1.37807E-09,1.59187E-09,4.69443E-12,-6.37775E-11,1.40759E-10,1.84903E-11,-1.62682E-10,4.6102E-10,8.33539E-13,-4.15412E-12,7.70266E-12,8.47468E-13,-4.27198E-12,7.15629E-12,8.06315E-13,1.81261E-15,1.24752E-12,1.2481E-12,-6.22919E-12,8.86196E-12,1.18497E-13,-2.07925E-12,3.10299E-12,5.69372E-13,-4.48501E-12,7.09451E-12,2.10947E-10,-1.5275E-09,1.91335E-09,2.00863E-10,-1.6652E-09,1.95803E-09,1.378E-10,-1.56062E-10,3.35924E-10,2.84034E-10,-2.4495E-09,2.28522E-09,2.03324E-11,-3.52293E-10,4.95088E-10,5.16128E-11,-5.10607E-10,7.86332E-10
RŽunion,2.3094E-08,-2.1277E-10,5.5918E-08,9.60235E-09,-2.48113E-08,6.05909E-08,0,0,0,2.9761E-08,7.12202E-09,5.98428E-08,1.01574E-08,-1.16777E-08,4.52608E-08,1.20238E-08,-1.26835E-08,5.65594E-08,1.2734E-07,-2.78822E-09,2.59564E-07,1.26333E-07,-2.03654E-08,2.91494E-07,0,0,0,1.84743E-07,9.72395E-08,3.25698E-07,1.87878E-08,-1.34545E-08,1.22984E-07,9.36513E-08,-3.47464E-08,2.53519E-07,4.22859E-12,-2.49543E-12,1.19552E-11,4.28935E-12,-2.15627E-12,1.25999E-11,0,0,0,5.6272E-12,4.2716E-13,1.22794E-11,9.28399E-13,-2.09748E-12,8.24062E-12,3.1491E-12,-1.40395E-12,1.23239E-11,3.82296E-09,-2.29642E-09,1.07727E-08,3.80209E-09,-1.965E-09,1.13817E-08,0,0,0,5.06838E-09,2.10126E-10,1.12149E-08,8.4917E-10,-2.09677E-09,7.28594E-09,1.9973E-09,-1.71087E-09,9.33391E-09
MARSHALL_ISLANDS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,1.98755E-09,-1.29087E-09,5.25641E-09,9.54446E-10,-5.04307E-09,8.43023E-09,1.24933E-09,-4.89669E-09,1.01005E-08,3.03961E-09,-7.14906E-09,1.56311E-08,8.95528E-10,-5.48018E-09,5.86967E-09,7.3874E-10,-5.34435E-09,6.75417E-09,7.69624E-10,-5.68874E-10,1.84036E-09,9.96104E-10,-1.23236E-09,4.05817E-09,3.86245E-10,-2.04697E-09,2.53919E-09,1.43924E-09,-1.66893E-09,5.71415E-09,1.87642E-10,-3.40704E-10,1.22058E-09,6.8147E-10,-8.01432E-10,2.60993E-09,5.39194E-10,-3.73401E-10,1.23985E-09,5.17939E-10,-1.0257E-09,2.09382E-09,2.85697E-10,-1.29382E-09,1.73004E-09,6.98103E-10,-1.35179E-09,2.56839E-09,1.11148E-10,-4.47757E-10,1.13344E-09,3.72334E-10,-8.84513E-10,1.77433E-09,2.94846E-10,-2.03025E-10,7.50562E-10,2.90437E-10,-5.01086E-10,1.31278E-09,1.36397E-10,-4.32002E-10,7.72728E-10,3.84195E-10,-9.12877E-10,1.42372E-09,6.1079E-11,-2.43794E-10,6.33918E-10,1.50075E-10,-4.1115E-10,8.25021E-10
Philippines,2.29115E-08,-1.3367E-08,8.7386E-08,1.28587E-08,-3.53036E-08,9.09718E-08,9.21357E-09,-2.99219E-08,5.92655E-08,3.04205E-08,-4.70667E-08,1.22218E-07,9.86427E-09,-2.34457E-08,6.19318E-08,1.11118E-08,-2.93777E-08,7.58018E-08,3.475E-08,-1.34814E-09,8.30719E-08,3.51492E-08,-4.79063E-09,8.3946E-08,9.13425E-09,-3.54017E-08,5.12636E-08,5.04616E-08,2.35318E-08,1.07241E-07,5.26982E-09,-3.74637E-09,4.00918E-08,2.56697E-08,-1.07395E-08,7.68695E-08,1.72265E-08,-8.84869E-09,6.41104E-08,1.69321E-08,-6.46243E-09,6.50494E-08,7.21623E-09,-1.81063E-08,4.30588E-08,2.24371E-08,-6.75679E-09,7.35773E-08,3.47719E-09,-1.00782E-08,4.20513E-08,1.18965E-08,-8.8334E-09,6.13979E-08,2.7719E-08,-1.36816E-08,1.06625E-07,2.70312E-08,-1.04222E-08,1.04811E-07,9.37618E-09,-1.09282E-08,5.00554E-08,3.58618E-08,-1.1317E-08,1.18821E-07,5.54732E-09,-1.57461E-08,6.81206E-08,1.38864E-08,-1.65969E-08,8.37834E-08
Puerto Rico,5.81937E-09,-1.04289E-09,2.44818E-08,2.4185E-09,-6.19315E-09,2.3158E-08,3.50512E-09,-4.43292E-09,2.19136E-08,7.37876E-09,1.33313E-09,2.4869E-08,2.42487E-09,-2.9601E-09,1.83616E-08,5.96514E-11,-2.71519E-10,5.28237E-10,5.77023E-08,-5.51214E-09,2.19955E-07,6.46002E-08,-7.46706E-09,2.14956E-07,2.65204E-08,-5.00953E-08,2.1923E-07,9.66122E-08,2.74323E-08,2.50994E-07,9.91104E-09,-7.22668E-09,1.04796E-07,3.4541E-10,-1.6662E-10,9.94655E-10,9.03409E-08,-4.62427E-08,4.09945E-07,9.36974E-08,-3.69421E-08,3.58314E-07,5.65985E-08,-7.51359E-08,3.26372E-07,1.17062E-07,3.65938E-08,3.63475E-07,1.92016E-08,-4.05611E-08,2.39069E-07,1.80478E-10,-8.98761E-11,7.60265E-10,8.43247E-09,-4.39329E-09,3.63596E-08,8.61904E-09,-3.6637E-09,3.04917E-08,4.46441E-09,-3.01466E-09,2.38779E-08,1.08655E-08,3.46856E-09,3.25753E-08,1.80366E-09,-3.63542E-09,2.07352E-08,1.0143E-10,-9.90794E-11,4.22075E-10
Russian Federation,4.24089E-10,-2.7462E-09,3.15695E-09,1.7501E-10,-2.58821E-09,3.45033E-09,3.62298E-10,-2.20121E-09,3.01605E-09,6.70391E-10,-4.78488E-09,6.03013E-09,2.52605E-10,-1.41371E-09,1.82214E-09,1.4688E-10,-2.34441E-09,2.87898E-09,5.77376E-10,-3.44744E-09,3.96848E-09,7.36411E-10,-4.45056E-09,6.55249E-09,4.92633E-10,-3.864E-09,4.56355E-09,1.15913E-09,-8.15885E-09,1.02952E-08,1.69618E-10,-9.57864E-10,1.41501E-09,5.30943E-10,-4.06734E-09,5.18187E-09,4.75026E-11,-1.8341E-10,2.89548E-10,4.38753E-11,-2.115E-10,3.49434E-10,3.03553E-11,-1.7427E-10,2.33912E-10,6.24127E-11,-3.19562E-10,4.54686E-10,1.31645E-11,-8.97322E-11,1.05936E-10,3.30088E-11,-2.11744E-10,3.00081E-10,1.03581E-10,-1.42751E-10,2.60707E-10,9.50639E-11,-2.47263E-10,4.50389E-10,5.16448E-11,-1.19342E-10,2.21778E-10,1.26805E-10,-2.8754E-10,6.09245E-10,2.23779E-11,-1.13101E-10,1.67084E-10,5.04846E-11,-1.42793E-10,3.08347E-10
Rwanda,7.47808E-09,-1.2145E-09,1.99853E-08,3.24121E-09,-1.12943E-08,2.22343E-08,4.39654E-09,-1.38368E-08,1.89697E-08,9.4231E-09,-2.39346E-09,3.46078E-08,2.82305E-09,-8.14651E-09,1.56233E-08,3.62228E-09,-8.50201E-09,1.77159E-08,5.69262E-09,-6.75473E-10,1.44617E-08,6.00871E-09,-1.7194E-09,1.87451E-08,2.48377E-09,-1.29498E-08,1.49881E-08,8.98327E-09,2.03941E-09,2.47463E-08,9.9297E-10,-9.36928E-10,6.70821E-09,4.54752E-09,-2.53267E-09,1.45253E-08,8.67991E-09,-7.54161E-09,2.30777E-08,8.44018E-09,-5.96647E-09,3.08682E-08,5.07118E-09,-1.36779E-08,2.08173E-08,1.11725E-08,-1.39534E-09,3.40985E-08,1.65424E-09,-6.68887E-09,1.6238E-08,6.30872E-09,-3.56652E-09,2.40208E-08,4.8876E-10,-4.00723E-10,1.20336E-09,4.78063E-10,-3.55309E-10,1.7225E-09,2.45033E-10,-2.81003E-10,1.0027E-09,6.23242E-10,-6.595E-11,2.15682E-09,9.79655E-11,-3.64452E-10,8.55994E-10,2.74894E-10,-3.10612E-10,9.58699E-10
Saudi Arabia,9.98388E-11,-5.99292E-10,7.10855E-10,2.51296E-11,-4.46109E-10,7.3169E-10,1.0272E-10,9.13002E-12,2.10088E-10,1.6646E-10,-7.38178E-10,1.11444E-09,2.55868E-11,-2.96223E-10,4.05335E-10,1.40003E-11,-1.83551E-10,4.4608E-10,8.54794E-11,-9.70865E-10,1.18344E-09,1.6271E-10,-9.66098E-10,1.55684E-09,1.22411E-10,-3.73974E-11,3.96018E-10,2.74547E-10,-1.53563E-09,2.09244E-09,1.87918E-11,-1.53444E-10,3.52798E-10,2.27212E-11,-1.99906E-10,5.66508E-10,1.78842E-11,-4.16164E-11,9.58974E-11,1.68483E-11,-4.57966E-11,8.59235E-11,1.34684E-11,2.73327E-13,4.22038E-11,2.67243E-11,-5.45127E-11,1.10497E-10,2.39631E-12,-2.19521E-11,4.23101E-11,6.99654E-13,-5.51125E-12,8.71784E-12,4.20533E-10,-2.59291E-09,3.11406E-09,3.95305E-10,-2.93364E-09,3.47803E-09,2.69055E-10,-4.29669E-11,6.70337E-10,5.78897E-10,-3.84426E-09,3.68786E-09,6.24377E-11,-9.05275E-10,1.05715E-09,6.34226E-11,-6.27442E-10,9.66257E-10
Saint Kitts and Nevis,1.55306E-08,-2.16181E-08,5.91582E-08,6.48733E-09,-3.75106E-08,4.85011E-08,1.01007E-08,-2.53716E-08,4.69641E-08,2.12728E-08,-3.9529E-08,7.7126E-08,6.92405E-09,-2.00588E-08,3.70557E-08,6.4599E-09,-2.5582E-08,4.67908E-08,1.87887E-08,-1.62582E-08,5.70554E-08,2.18219E-08,-1.72547E-08,6.18587E-08,9.67246E-09,-4.26559E-08,4.7865E-08,3.26712E-08,-9.15986E-09,9.17982E-08,3.92555E-09,-4.4546E-09,2.29432E-08,1.55879E-08,-1.33298E-08,6.02887E-08,2.6323E-08,-3.43122E-08,9.61471E-08,2.52822E-08,-3.7E-08,1.04249E-07,1.59417E-08,-3.30026E-08,6.82103E-08,3.40719E-08,-4.75984E-08,1.2458E-07,4.86815E-09,-2.49252E-08,4.73247E-08,1.78676E-08,-2.49124E-08,9.61162E-08,7.15322E-09,-6.63765E-09,1.79398E-08,6.96505E-09,-4.62229E-09,1.72786E-08,3.54178E-09,-3.67886E-09,1.39965E-08,9.1174E-09,-7.57276E-10,2.53881E-08,1.55167E-09,-5.37865E-09,9.5365E-09,3.75921E-09,-3.96734E-09,1.69983E-08
Seychelles,0,0,0,0,0,0,1.31573E-07,7.82346E-09,0.004902767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37065E-07,1.14718E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11618E-06,6.12988E-08,0.042727788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86181E-07,1.3268E-07,0.000268535,0,0,0,0,0,0,0,0,0
South Africa,1.58632E-09,-2.56139E-09,8.02569E-09,4.25564E-10,-3.68341E-09,7.85452E-09,1.18749E-09,-6.86452E-10,6.94541E-09,2.64302E-09,-3.90679E-09,1.01452E-08,5.454E-10,-2.58586E-09,5.3817E-09,3.85406E-10,-2.50953E-09,6.60319E-09,1.26974E-09,-4.53558E-09,1.0438E-08,2.14377E-09,-5.24579E-09,1.13253E-08,1.1642E-09,-1.39774E-09,8.90439E-09,3.63752E-09,-7.86165E-09,1.5713E-08,3.04885E-10,-1.17677E-09,4.01384E-09,1.14126E-09,-3.63032E-09,8.52234E-09,2.07051E-09,-3.06683E-09,8.59753E-09,1.93998E-09,-3.48044E-09,8.66341E-09,1.41329E-09,-1.1716E-09,6.72367E-09,2.81686E-09,-4.34878E-09,9.97364E-09,3.45505E-10,-1.97205E-09,4.96887E-09,1.31388E-09,-2.62989E-09,8.59119E-09,8.74254E-10,-2.04848E-09,4.20222E-09,8.15348E-10,-2.47793E-09,4.2339E-09,4.56415E-10,-2.9024E-10,2.48148E-09,1.18208E-09,-3.15427E-09,4.89979E-09,1.75266E-10,-1.07806E-09,1.99369E-09,4.09483E-10,-1.58901E-09,2.94371E-09
Senegal,1.61411E-10,-2.13598E-10,1.4932E-09,5.32614E-11,-5.13659E-10,1.47563E-09,1.18446E-10,-2.9411E-10,1.38156E-09,2.56275E-10,-3.78894E-10,2.21119E-09,5.75795E-11,-3.63027E-10,1.06184E-09,4.01188E-11,-4.56148E-10,1.19303E-09,1.35877E-10,-3.0335E-10,1.41863E-09,1.79808E-10,-5.25922E-10,1.99151E-09,1.01119E-10,-4.82767E-10,1.50942E-09,3.00537E-10,-8.49906E-10,2.86442E-09,2.97257E-11,-1.28539E-10,6.88682E-10,1.07488E-10,-4.04819E-10,1.5887E-09,5.9754E-11,-8.17865E-11,6.15766E-10,5.5763E-11,-1.13968E-10,5.99071E-10,3.78492E-11,-1.03333E-10,5.19433E-10,8.36511E-11,-1.25464E-10,7.70655E-10,1.09969E-11,-8.51986E-11,3.5347E-10,3.91412E-11,-9.61386E-11,6.65718E-10,1.68268E-10,-1.59248E-10,1.45013E-09,1.63575E-10,-2.44043E-10,1.55419E-09,8.65678E-11,-1.6035E-10,9.28716E-10,2.36495E-10,-2.71727E-10,2.13629E-09,3.1714E-11,-2.35837E-10,7.72872E-10,8.09733E-11,-2.3242E-10,1.07119E-09
"Saint Helena, Ascension and Tristan da Cunha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39307E-07,2.32685E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slovenia,3.70452E-09,-4.50584E-09,1.19853E-08,1.63012E-09,-9.13272E-09,1.53765E-08,2.36684E-09,-8.70835E-09,1.55593E-08,5.4066E-09,-1.24102E-08,3.01899E-08,1.78484E-09,-9.30777E-09,9.20207E-09,1.33345E-09,-8.6361E-09,1.05494E-08,8.84662E-10,-8.37308E-10,2.31722E-09,1.129E-09,-1.21888E-09,4.1865E-09,4.5193E-10,-2.55124E-09,2.7709E-09,1.60902E-09,-1.59635E-09,6.02108E-09,2.18078E-10,-2.88836E-10,1.18884E-09,7.74768E-10,-6.68249E-10,2.69413E-09,1.89518E-09,-1.59045E-09,5.79039E-09,1.86125E-09,-3.08672E-09,8.00908E-09,1.11185E-09,-4.01883E-09,6.63372E-09,2.48951E-09,-4.40684E-09,8.78214E-09,4.22369E-10,-1.67425E-09,3.88487E-09,1.3263E-09,-2.22833E-09,6.47735E-09,2.06876E-09,-2.68391E-09,5.33308E-09,2.0418E-09,-3.01879E-09,8.81578E-09,9.87614E-10,-2.18909E-09,5.29989E-09,2.65561E-09,-3.72782E-09,1.17063E-08,4.89416E-10,-1.66437E-09,4.00441E-09,1.10585E-09,-1.77652E-09,6.11898E-09
Sierra Leone,4.1896E-09,-3.29645E-09,1.08836E-08,2.04652E-09,-6.60679E-09,1.23775E-08,2.64881E-09,-6.31812E-09,1.12075E-08,5.21652E-09,-8.28666E-09,2.0226E-08,1.68858E-09,-5.03465E-09,9.5409E-09,1.95151E-09,-6.01464E-09,1.07589E-08,3.02991E-09,-4.13452E-09,8.63E-09,3.11348E-09,-8.12144E-09,1.44486E-08,1.61936E-09,-1.11351E-08,1.05855E-08,4.54767E-09,-1.31071E-08,2.13878E-08,4.79251E-10,-1.59354E-09,3.81266E-09,2.32884E-09,-6.50583E-09,1.21017E-08,5.20168E-09,-6.08029E-09,1.54357E-08,4.81345E-09,-9.40602E-09,1.95341E-08,3.11777E-09,-1.07703E-08,1.4327E-08,6.57379E-09,-1.77139E-08,2.5962E-08,1.03022E-09,-6.1402E-09,9.31687E-09,3.50135E-09,-7.26238E-09,2.0499E-08,1.62364E-09,-1.78351E-09,5.1044E-09,1.58991E-09,-1.37781E-09,6.44798E-09,8.37688E-10,-1.22054E-09,3.72944E-09,2.13728E-09,-8.26156E-10,9.72488E-09,3.23534E-10,-1.68789E-09,3.26205E-09,8.44336E-10,-1.17395E-09,5.43881E-09
San Marino,1.24793E-09,-5.57496E-10,6.20241E-09,7.32326E-10,-1.50016E-09,6.29845E-09,8.92886E-10,-1.47314E-09,6.39384E-09,2.14379E-09,-2.90307E-10,6.99547E-09,6.00331E-10,-1.01143E-09,5.03533E-09,5.09629E-10,-1.68449E-09,5.20184E-09,2.9705E-10,-8.43677E-11,1.11811E-09,3.95239E-10,-3.80989E-11,1.04147E-09,1.62162E-10,-3.69506E-10,1.02926E-09,5.88843E-10,1.42957E-10,1.29488E-09,7.43414E-11,-4.80051E-11,5.68233E-10,2.51904E-10,-1.41897E-10,9.78557E-10,2.72665E-09,-1.71487E-09,1.21447E-08,3.15775E-09,-1.05776E-09,1.30815E-08,1.79817E-09,-2.4051E-09,1.24099E-08,4.08794E-09,-3.772E-10,1.26216E-08,6.51913E-10,-1.4824E-09,7.99844E-09,2.09239E-09,-1.26572E-09,1.14382E-08,9.26672E-10,-4.71363E-10,3.94366E-09,1.02133E-09,-3.22977E-10,4.14909E-09,4.89759E-10,-3.58781E-10,2.94291E-09,1.34446E-09,-1.30655E-10,3.89762E-09,2.09086E-10,-4.68166E-10,2.43687E-09,4.92853E-10,-5.84864E-10,2.94453E-09
Singapore,1.7795E-08,-6.56498E-09,5.33738E-08,8.55722E-09,-4.74829E-08,3.73987E-08,8.98248E-09,-2.97485E-08,5.34962E-08,2.13365E-08,-2.7309E-08,9.27966E-08,7.39084E-09,-2.76114E-08,2.99742E-08,8.45313E-09,-2.40979E-08,4.84011E-08,8.36081E-09,-2.47494E-10,1.49744E-08,8.27513E-09,-1.54649E-09,1.42051E-08,3.02415E-09,-1.33825E-08,1.53396E-08,1.16277E-08,6.73087E-09,1.98375E-08,1.24827E-09,-9.4375E-10,7.00283E-09,6.15778E-09,-2.51313E-09,1.53945E-08,1.85443E-08,-1.1502E-08,4.3604E-08,1.71183E-08,-1.13755E-08,3.7678E-08,9.29033E-09,-2.34545E-08,5.26417E-08,2.23159E-08,-3.89931E-09,5.42655E-08,3.57072E-09,-1.07545E-08,2.88859E-08,1.23451E-08,-6.33469E-09,5.21751E-08,1.13777E-08,-7.06016E-09,2.73606E-08,1.05387E-08,-6.06471E-09,2.37783E-08,5.28882E-09,-7.23516E-09,2.53274E-08,1.36391E-08,-6.19462E-09,3.07343E-08,2.20094E-09,-7.97366E-09,1.75397E-08,5.65281E-09,-6.5911E-09,2.37945E-08
Somalia,9.10931E-10,-2.05971E-09,6.08147E-09,2.46855E-10,-2.67321E-09,5.74628E-09,6.86773E-10,-5.10742E-10,4.43016E-09,1.15942E-09,-2.68559E-09,6.17497E-09,2.79074E-10,-1.62886E-09,3.32254E-09,2.34037E-10,-1.74571E-09,4.11386E-09,6.93423E-10,-4.79929E-09,8.59992E-09,1.22144E-09,-4.391E-09,1.07817E-08,7.24312E-10,-7.63474E-10,5.8324E-09,1.43202E-09,-5.19898E-09,1.20118E-08,1.23708E-10,-9.47991E-10,2.56509E-09,5.40356E-10,-2.84944E-09,6.64108E-09,3.63059E-10,-8.87366E-10,2.34228E-09,3.26276E-10,-9.7815E-10,2.54768E-09,2.4752E-10,-6.38954E-10,1.34571E-09,4.54871E-10,-1.4678E-09,3.03417E-09,7.24862E-11,-4.55026E-10,1.1422E-09,2.30212E-10,-7.74982E-10,2.22051E-09,2.8738E-10,-9.41917E-10,2.26083E-09,2.73622E-10,-1.17882E-09,2.22481E-09,1.64712E-10,-4.10176E-11,9.62858E-10,3.16666E-10,-1.26439E-09,2.36028E-09,4.65149E-11,-5.0851E-10,8.39798E-10,1.09983E-10,-7.65322E-10,1.25018E-09
Spain,1.98572E-09,-1.85479E-09,7.55657E-09,9.43071E-10,-4.42113E-09,7.41926E-09,1.33919E-09,-3.17982E-09,7.22962E-09,3.01887E-09,-4.41027E-09,1.02263E-08,8.81747E-10,-2.75573E-09,5.75189E-09,6.96853E-10,-3.15271E-09,6.0392E-09,9.44183E-10,-8.50555E-10,4.13677E-09,1.33384E-09,-1.03667E-09,4.3286E-09,6.229E-10,-1.67871E-09,3.96584E-09,2.07679E-09,-8.9301E-10,5.42982E-09,2.40563E-10,-3.45237E-10,1.75203E-09,8.4422E-10,-9.60537E-10,3.78485E-09,2.05535E-09,-1.6083E-09,7.31476E-09,2.05067E-09,-1.7004E-09,8.32266E-09,1.25896E-09,-2.59746E-09,6.72907E-09,2.77005E-09,-1.6353E-09,8.77936E-09,4.43937E-10,-1.68475E-09,4.0336E-09,1.45983E-09,-1.29743E-09,7.53777E-09,5.21801E-09,-4.12846E-09,1.68034E-08,5.12987E-09,-3.73227E-09,1.74805E-08,2.67399E-09,-2.58697E-09,1.34188E-08,6.81221E-09,-3.20509E-09,2.10229E-08,1.14593E-09,-4.3057E-09,9.09821E-09,2.79321E-09,-3.34658E-09,1.35403E-08
